track,outer_fold_id,metric,lambda,alpha_code_parameter,validation_year,inner_physical_train_n,inner_effective_train_n,inner_train_end_year,actual,prediction,smape_percent,absolute_log_error,simulated_training
pseudo_holdout_2024,pseudo_holdout_2024__tourism_comprehensive_income__test_2024,tourism_comprehensive_income,56.2341325190,56.2341325190,2023,10,13,2021,191.5000000000,109.1369292649,54.7923842466,0.5622844830,True
pseudo_holdout_2024,pseudo_holdout_2024__tourism_comprehensive_income__test_2024,tourism_comprehensive_income,100.0000000000,100.0000000000,2014,4,4,2013,79.0000000000,50.0364271923,44.8920873553,0.4566965685,True
pseudo_holdout_2024,pseudo_holdout_2024__tourism_comprehensive_income__test_2024,tourism_comprehensive_income,100.0000000000,100.0000000000,2015,5,5,2014,94.0000000000,56.6322118857,49.6146045344,0.5067168444,True
pseudo_holdout_2024,pseudo_holdout_2024__tourism_comprehensive_income__test_2024,tourism_comprehensive_income,100.0000000000,100.0000000000,2017,6,7,2015,130.0000000000,72.4949719470,56.7964996860,0.5840172435,True
pseudo_holdout_2024,pseudo_holdout_2024__tourism_comprehensive_income__test_2024,tourism_comprehensive_income,100.0000000000,100.0000000000,2018,7,8,2017,142.0000000000,80.7509137095,54.9933423577,0.5644577803,True
pseudo_holdout_2024,pseudo_holdout_2024__tourism_comprehensive_income__test_2024,tourism_comprehensive_income,100.0000000000,100.0000000000,2019,8,9,2018,165.0000000000,89.2671709331,59.5694904608,0.6143116803,True
pseudo_holdout_2024,pseudo_holdout_2024__tourism_comprehensive_income__test_2024,tourism_comprehensive_income,100.0000000000,100.0000000000,2021,9,11,2019,110.0000000000,117.9920397550,7.0108059594,0.0701367967,True
pseudo_holdout_2024,pseudo_holdout_2024__tourism_comprehensive_income__test_2024,tourism_comprehensive_income,100.0000000000,100.0000000000,2023,10,13,2021,191.5000000000,105.0219536372,58.3282588706,0.6007183981,True
pseudo_holdout_2024,pseudo_holdout_2024__tourism_comprehensive_income__test_2024,tourism_comprehensive_income,177.8279410039,177.8279410039,2014,4,4,2013,79.0000000000,49.6699823225,45.5895262408,0.4640470792,True
pseudo_holdout_2024,pseudo_holdout_2024__tourism_comprehensive_income__test_2024,tourism_comprehensive_income,177.8279410039,177.8279410039,2015,5,5,2014,94.0000000000,55.9988008921,50.6686705253,0.5179645044,True
pseudo_holdout_2024,pseudo_holdout_2024__tourism_comprehensive_income__test_2024,tourism_comprehensive_income,177.8279410039,177.8279410039,2017,6,7,2015,130.0000000000,71.0814910602,58.6016232813,0.6037074702,True
pseudo_holdout_2024,pseudo_holdout_2024__tourism_comprehensive_income__test_2024,tourism_comprehensive_income,177.8279410039,177.8279410039,2018,7,8,2017,142.0000000000,78.8797449314,57.1535023170,0.5879025809,True
pseudo_holdout_2024,pseudo_holdout_2024__tourism_comprehensive_income__test_2024,tourism_comprehensive_income,177.8279410039,177.8279410039,2019,8,9,2018,165.0000000000,86.9001337558,62.0085945011,0.6411859024,True
pseudo_holdout_2024,pseudo_holdout_2024__tourism_comprehensive_income__test_2024,tourism_comprehensive_income,177.8279410039,177.8279410039,2021,9,11,2019,110.0000000000,111.1451387544,1.0356445191,0.0103565378,True
pseudo_holdout_2024,pseudo_holdout_2024__tourism_comprehensive_income__test_2024,tourism_comprehensive_income,177.8279410039,177.8279410039,2023,10,13,2021,191.5000000000,102.4083518245,60.6254620684,0.6259195386,True
pseudo_holdout_2024,pseudo_holdout_2024__tourism_comprehensive_income__test_2024,tourism_comprehensive_income,316.2277660168,316.2277660168,2014,4,4,2013,79.0000000000,49.4583495119,45.9941305494,0.4683169611,True
pseudo_holdout_2024,pseudo_holdout_2024__tourism_comprehensive_income__test_2024,tourism_comprehensive_income,316.2277660168,316.2277660168,2015,5,5,2014,94.0000000000,55.6306195144,51.2854663172,0.5245610219,True
pseudo_holdout_2024,pseudo_holdout_2024__tourism_comprehensive_income__test_2024,tourism_comprehensive_income,316.2277660168,316.2277660168,2017,6,7,2015,130.0000000000,70.2494111101,59.6761693917,0.6154825251,True
pseudo_holdout_2024,pseudo_holdout_2024__tourism_comprehensive_income__test_2024,tourism_comprehensive_income,316.2277660168,316.2277660168,2018,7,8,2017,142.0000000000,77.7713704613,58.4504063508,0.6020536831,True
pseudo_holdout_2024,pseudo_holdout_2024__tourism_comprehensive_income__test_2024,tourism_comprehensive_income,316.2277660168,316.2277660168,2019,8,9,2018,165.0000000000,85.4894035639,63.4841995748,0.6575530406,True
pseudo_holdout_2024,pseudo_holdout_2024__tourism_comprehensive_income__test_2024,tourism_comprehensive_income,316.2277660168,316.2277660168,2021,9,11,2019,110.0000000000,106.8599752573,2.8959006742,0.0289610308,True
pseudo_holdout_2024,pseudo_holdout_2024__tourism_comprehensive_income__test_2024,tourism_comprehensive_income,316.2277660168,316.2277660168,2023,10,13,2021,191.5000000000,100.8191709052,62.0423414681,0.6415592835,True
pseudo_holdout_2024,pseudo_holdout_2024__tourism_comprehensive_income__test_2024,tourism_comprehensive_income,562.3413251903,562.3413251903,2014,4,4,2013,79.0000000000,49.3375221293,46.2257294336,0.4707629629,True
pseudo_holdout_2024,pseudo_holdout_2024__tourism_comprehensive_income__test_2024,tourism_comprehensive_income,562.3413251903,562.3413251903,2015,5,5,2014,94.0000000000,55.4196304394,51.6402957859,0.5283609112,True
pseudo_holdout_2024,pseudo_holdout_2024__tourism_comprehensive_income__test_2024,tourism_comprehensive_income,562.3413251903,562.3413251903,2017,6,7,2015,130.0000000000,69.7690586990,60.3005707624,0.6223438241,True
pseudo_holdout_2024,pseudo_holdout_2024__tourism_comprehensive_income__test_2024,tourism_comprehensive_income,562.3413251903,562.3413251903,2018,7,8,2017,142.0000000000,77.1291817186,59.2078314469,0.6103453568,True
pseudo_holdout_2024,pseudo_holdout_2024__tourism_comprehensive_income__test_2024,tourism_comprehensive_income,562.3413251903,562.3413251903,2019,8,9,2018,165.0000000000,84.6690706237,64.3499246227,0.6671951028,True
pseudo_holdout_2024,pseudo_holdout_2024__tourism_comprehensive_income__test_2024,tourism_comprehensive_income,562.3413251903,562.3413251903,2021,9,11,2019,110.0000000000,104.2942911484,5.3251151219,0.0532637402,True
pseudo_holdout_2024,pseudo_holdout_2024__tourism_comprehensive_income__test_2024,tourism_comprehensive_income,562.3413251903,562.3413251903,2023,10,13,2021,191.5000000000,99.8818655339,62.8852686479,0.6508996656,True
pseudo_holdout_2024,pseudo_holdout_2024__tourism_comprehensive_income__test_2024,tourism_comprehensive_income,1000.0000000000,1000.0000000000,2014,4,4,2013,79.0000000000,49.2689905657,46.3572829304,0.4721529639,True
pseudo_holdout_2024,pseudo_holdout_2024__tourism_comprehensive_income__test_2024,tourism_comprehensive_income,1000.0000000000,1000.0000000000,2015,5,5,2014,94.0000000000,55.2997061970,51.8424245952,0.5305271866,True
pseudo_holdout_2024,pseudo_holdout_2024__tourism_comprehensive_income__test_2024,tourism_comprehensive_income,1000.0000000000,1000.0000000000,2017,6,7,2015,130.0000000000,69.4948765569,60.6583231483,0.6262814192,True
pseudo_holdout_2024,pseudo_holdout_2024__tourism_comprehensive_income__test_2024,tourism_comprehensive_income,1000.0000000000,1000.0000000000,2018,7,8,2017,142.0000000000,76.7618551344,59.6430715268,0.6151192188,True
pseudo_holdout_2024,pseudo_holdout_2024__tourism_comprehensive_income__test_2024,tourism_comprehensive_income,1000.0000000000,1000.0000000000,2019,8,9,2018,165.0000000000,84.1988663192,64.8487169098,0.6727640169,True
pseudo_holdout_2024,pseudo_holdout_2024__tourism_comprehensive_income__test_2024,tourism_comprehensive_income,1000.0000000000,1000.0000000000,2021,9,11,2019,110.0000000000,102.7984207216,6.7684518090,0.0677103755,True
pseudo_holdout_2024,pseudo_holdout_2024__tourism_comprehensive_income__test_2024,tourism_comprehensive_income,1000.0000000000,1000.0000000000,2023,10,13,2021,191.5000000000,99.3397325424,63.3752937757,0.6563421913,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourist_visits__test_2023,tourist_visits,0.0001000000,0.0001000000,2014,4,4,2013,1553.4000000000,1446.9912852179,7.0929891915,0.0709596520,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourist_visits__test_2023,tourist_visits,0.0001000000,0.0001000000,2015,5,5,2014,1818.7200000000,1671.5503569929,8.4331371472,0.0843814037,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourist_visits__test_2023,tourist_visits,0.0001000000,0.0001000000,2016,6,6,2015,2086.0000000000,1930.3760651767,7.7494702836,0.0775335202,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourist_visits__test_2023,tourist_visits,0.0001000000,0.0001000000,2017,7,7,2016,2392.0000000000,2201.0400906926,8.3151858262,0.0831998189,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourist_visits__test_2023,tourist_visits,0.0001000000,0.0001000000,2018,8,8,2017,2660.0000000000,2494.9293727668,6.4043797808,0.0640657015,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourist_visits__test_2023,tourist_visits,0.0001000000,0.0001000000,2019,9,9,2018,2800.0000000000,2782.6163705835,0.6227771447,0.0062277916,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourist_visits__test_2023,tourist_visits,0.0001778279,0.0001778279,2014,4,4,2013,1553.4000000000,1446.9845029839,7.0934573159,0.0709643392,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourist_visits__test_2023,tourist_visits,0.0001778279,0.0001778279,2015,5,5,2014,1818.7200000000,1671.5428523059,8.4335853156,0.0843858934,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourist_visits__test_2023,tourist_visits,0.0001778279,0.0001778279,2016,6,6,2015,2086.0000000000,1930.3678144999,7.7498970557,0.0775377944,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourist_visits__test_2023,tourist_visits,0.0001778279,0.0001778279,2017,7,7,2016,2392.0000000000,2201.0312668791,8.3155860269,0.0832038279,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourist_visits__test_2023,tourist_visits,0.0001778279,0.0001778279,2018,8,8,2017,2660.0000000000,2494.9199901908,6.4047554617,0.0640694622,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourist_visits__test_2023,tourist_visits,0.0001778279,0.0001778279,2019,9,9,2018,2800.0000000000,2782.6066280367,0.6231272637,0.0062312928,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourist_visits__test_2023,tourist_visits,0.0003162278,0.0003162278,2014,4,4,2013,1553.4000000000,1446.9724429288,7.0942897321,0.0709726738,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourist_visits__test_2023,tourist_visits,0.0003162278,0.0003162278,2015,5,5,2014,1818.7200000000,1671.5295074526,8.4343822545,0.0843938770,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourist_visits__test_2023,tourist_visits,0.0003162278,0.0003162278,2016,6,6,2015,2086.0000000000,1930.3531430199,7.7506559527,0.0775453947,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourist_visits__test_2023,tourist_visits,0.0003162278,0.0003162278,2017,7,7,2016,2392.0000000000,2201.0155761579,8.3162976774,0.0832109567,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourist_visits__test_2023,tourist_visits,0.0003162278,0.0003162278,2018,8,8,2017,2660.0000000000,2494.9033058001,6.4054235126,0.0640761495,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourist_visits__test_2023,tourist_visits,0.0003162278,0.0003162278,2019,9,9,2018,2800.0000000000,2782.5893034826,0.6237498613,0.0062375188,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourist_visits__test_2023,tourist_visits,0.0005623413,0.0005623413,2014,4,4,2013,1553.4000000000,1446.9509988424,7.0957698748,0.0709874939,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourist_visits__test_2023,tourist_visits,0.0005623413,0.0005623413,2015,5,5,2014,1818.7200000000,1671.5057783995,8.4357993406,0.0844080731,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourist_visits__test_2023,tourist_visits,0.0005623413,0.0005623413,2016,6,6,2015,2086.0000000000,1930.3270547009,7.7520054109,0.0775589096,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourist_visits__test_2023,tourist_visits,0.0005623413,0.0005623413,2017,7,7,2016,2392.0000000000,2200.9876752040,8.3175631333,0.0832236332,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourist_visits__test_2023,tourist_visits,0.0005623413,0.0005623413,2018,8,8,2017,2660.0000000000,2494.8736377175,6.4066114472,0.0640880411,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourist_visits__test_2023,tourist_visits,0.0005623413,0.0005623413,2019,9,9,2018,2800.0000000000,2782.5584969008,0.6248569758,0.0062485901,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourist_visits__test_2023,tourist_visits,0.0010000000,0.0010000000,2014,4,4,2013,1553.4000000000,1446.9128717821,7.0984015847,0.0710138442,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourist_visits__test_2023,tourist_visits,0.0010000000,0.0010000000,2015,5,5,2014,1818.7200000000,1671.4635872825,8.4383190187,0.0844333148,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourist_visits__test_2023,tourist_visits,0.0010000000,0.0010000000,2016,6,6,2015,2086.0000000000,1930.2806676665,7.7544048944,0.0775829406,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourist_visits__test_2023,tourist_visits,0.0010000000,0.0010000000,2017,7,7,2016,2392.0000000000,2200.9380643582,8.3198132857,0.0832461737,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourist_visits__test_2023,tourist_visits,0.0010000000,0.0010000000,2018,8,8,2017,2660.0000000000,2494.8208840859,6.4087237803,0.0641091861,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourist_visits__test_2023,tourist_visits,0.0010000000,0.0010000000,2019,9,9,2018,2800.0000000000,2782.5037183523,0.6268256155,0.0062682767,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourist_visits__test_2023,tourist_visits,0.0017782794,0.0017782794,2014,4,4,2013,1553.4000000000,1446.8450918169,7.1030802433,0.0710606898,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourist_visits__test_2023,tourist_visits,0.0017782794,0.0017782794,2015,5,5,2014,1818.7200000000,1671.3885779272,8.4427987716,0.0844781922,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourist_visits__test_2023,tourist_visits,0.0017782794,0.0017782794,2016,6,6,2015,2086.0000000000,1930.1981952703,7.7586711190,0.0776256671,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourist_visits__test_2023,tourist_visits,0.0017782794,0.0017782794,2017,7,7,2016,2392.0000000000,2200.8498577331,8.3238141105,0.0832862513,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourist_visits__test_2023,tourist_visits,0.0017782794,0.0017782794,2018,8,8,2017,2660.0000000000,2494.7270876444,6.4124796345,0.0641467833,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourist_visits__test_2023,tourist_visits,0.0017782794,0.0017782794,2019,9,9,2018,2800.0000000000,2782.4063199455,0.6303260295,0.0063032812,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourist_visits__test_2023,tourist_visits,0.0031622777,0.0031622777,2014,4,4,2013,1553.4000000000,1446.7246252048,7.1113962333,0.0711439549,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourist_visits__test_2023,tourist_visits,0.0031622777,0.0031622777,2015,5,5,2014,1818.7200000000,1671.2552479828,8.4507620564,0.0845579674,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourist_visits__test_2023,tourist_visits,0.0031622777,0.0031622777,2016,6,6,2015,2086.0000000000,1930.0515891314,7.7662553584,0.0777016239,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourist_visits__test_2023,tourist_visits,0.0031622777,0.0031622777,2017,7,7,2016,2392.0000000000,2200.6930501385,8.3309268777,0.0833575025,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourist_visits__test_2023,tourist_visits,0.0031622777,0.0031622777,2018,8,8,2017,2660.0000000000,2494.5603364283,6.4191571259,0.0642136270,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourist_visits__test_2023,tourist_visits,0.0031622777,0.0031622777,2019,9,9,2018,2800.0000000000,2782.2331599618,0.6365495503,0.0063655170,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourist_visits__test_2023,tourist_visits,0.0056234133,0.0056234133,2014,4,4,2013,1553.4000000000,1446.5106075491,7.1261718387,0.0712918983,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourist_visits__test_2023,tourist_visits,0.0056234133,0.0056234133,2015,5,5,2014,1818.7200000000,1671.0183322176,8.4649136251,0.0846997366,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourist_visits__test_2023,tourist_visits,0.0056234133,0.0056234133,2016,6,6,2015,2086.0000000000,1929.7910493721,7.7797349866,0.0778366241,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourist_visits__test_2023,tourist_visits,0.0056234133,0.0056234133,2017,7,7,2016,2392.0000000000,2200.4143554710,8.3435696215,0.0834841501,True
cross_regime_stress_2019_cutoff,cross_regime_stress_2019_cutoff__tourist_visits__test_2023,tourist_visits,0.0056234133,0.0056234133,2018,8,8,2017,2660.0000000000,2494.2639485990,6.4310269344,0.0643324477,True
